MYRON_COMPANY_CODE,orderno,ORD_REV_GRS_BOOK_W_OV,DATE_ENTERED,MYRON_ACCT,CODE_ENTRY_INITIALS
MY,116756248,655.75,6/29/20,6075036,41210
MY,116735762,655.95,6/25/20,6086109,42155
MY,116632217,657.08,6/8/20,16524690,41259
MY,116753534,657.45,6/29/20,6758045,41132
MY,116757584,657.45,6/29/20,11182305,41247
MY,116754284,657.68,6/29/20,6559867,44012
MY,116781717,657.95,7/2/20,7664427,44513
MY,116679978,659.01,6/17/20,22546992,42708
MY,116664848,659.23,6/15/20,10922507,42495
MY,116756727,661.11,6/29/20,15327580,43518
MY,116614892,661.95,6/4/20,25878967,42959
MY,116685009,662.34,6/18/20,29102625,42980
MY,116724311,663.47,6/24/20,24862909,41225
MY,116755489,665.75,6/29/20,26822094,42495
MY,116688516,666.9,6/18/20,7286903,43456
MY,116615774,667.45,6/4/20,19404823,43430
MY,116670852,667.45,6/16/20,14137348,42613
MY,116675000,667.45,6/16/20,20030477,42799
MY,116658212,668.8,6/12/20,14175122,43937
MY,116761818,668.89,6/30/20,8422320,43671
MY,116617754,669.95,6/4/20,12300729,42421
MY,116702507,670,6/22/20,29171646,43305
MY,116689738,671.51,6/18/20,11286348,42980
MY,116678194,672.85,6/17/20,29173269,43932
MY,116715640,673.95,6/23/20,6771353,43554
MY,116772476,674.82,7/1/20,7713145,42421
MY,116772567,674.82,7/1/20,7713145,42421
MY,116642968,675,6/10/20,10279907,42708
MY,116625286,675.96,6/5/20,10569317,43099
MY,116744012,675.96,6/26/20,22833026,41100
MY,116755216,676,6/29/20,6950438,43456
MY,116644816,676.62,6/10/20,29127453,43194
MY,116712266,676.95,6/23/20,6678399,43858
MY,116657008,677.35,6/12/20,9647747,43099
MY,116681917,677.42,6/17/20,9895142,42155
MY,116734138,677.95,6/25/20,14174853,43857
MY,116720699,678.54,6/24/20,21825251,42903
MY,116671405,678.9,6/16/20,28724985,43305
MY,116634932,679.95,6/9/20,13455816,43857
MY,116641176,680.15,6/10/20,7632254,43463
MY,116670761,680.15,6/16/20,6798479,41210
MY,116771650,681.2,7/1/20,7532947,42369
MY,116704404,681.33,6/22/20,7681854,43554
MY,116760315,681.76,6/29/20,7643364,43456
MY,116709940,682.45,6/23/20,6300133,42848
MY,116711458,682.45,6/23/20,6251702,43749
MY,116763657,683,6/30/20,9057637,41258
MY,116640152,683.2,6/9/20,6577092,43456
MY,116677477,683.95,6/17/20,11246420,43463
MY,116732710,685.39,6/25/20,14478838,42848
MY,116781436,685.39,7/2/20,6846073,42882
MY,116635376,686.44,6/9/20,19754119,41247
MY,116663113,687.94,6/15/20,21825603,42848
MY,116773441,687.95,7/1/20,4741427,43985
MY,116620634,689.95,6/5/20,14971529,41247
MY,116649591,690.19,6/11/20,14174912,43430
MY,116770298,691.95,6/30/20,23954871,43984
MY,116712878,692.45,6/23/20,6798188,41132
MY,116679028,693.45,6/17/20,6132649,43554
MY,116752809,693.45,6/29/20,18621499,43889
MY,116744392,693.7,6/26/20,9195588,43430
MY,116613167,693.72,6/4/20,16239227,43453
MY,116656430,694.95,6/12/20,10201373,43678
MY,116715434,695.13,6/23/20,14138547,42959
MY,116734419,695.39,6/25/20,7313188,42955
MY,116749102,697.23,6/26/20,9267520,41225
MY,116677022,697.95,6/17/20,7369922,43099
MY,116721044,697.95,6/24/20,6415738,42959
MY,116754375,697.95,6/29/20,12085272,42421
MY,116664814,698.23,6/15/20,6116928,42613
MY,116695750,699.02,6/19/20,21944408,43671
MY,116687617,699.95,6/18/20,6549165,42421
MY,116661745,701.19,6/15/20,20773342,43856
MY,116641929,701.45,6/10/20,10877272,42369
MY,116618117,701.85,6/4/20,7723239,42613
MY,116631953,704.55,6/8/20,12561963,43749
MY,116673351,706.17,6/16/20,29096839,41147
MY,116746074,706.63,6/26/20,29176508,43932
MY,116688904,707.95,6/18/20,2857514,43456
MY,116638073,709.01,6/9/20,26427496,43889
MY,116752981,709.01,6/29/20,21652867,42708
MY,116740598,712.95,6/25/20,18947330,41147
MY,116749276,712.95,6/26/20,21518035,42155
MY,116765967,713.57,6/30/20,12199903,43456
MY,116650003,717.45,6/11/20,6343898,43099
MY,116778200,717.45,7/1/20,4741427,43985
MY,116742768,720,6/26/20,29171646,43305
MY,116719204,721.06,6/24/20,9956824,42980
MY,116741943,721.57,6/26/20,9895142,42155
MY,116748617,721.95,6/26/20,12086164,41210
MY,116761230,721.95,6/30/20,5265384,43574
MY,116749805,723.45,6/26/20,9421636,42421
MY,116749854,723.45,6/26/20,9421636,42421
MY,116651761,723.77,6/11/20,6654975,43671
MY,116763830,724.67,6/30/20,29085817,42613
MY,116782111,724.75,7/2/20,6743916,41132
MY,116733981,725,6/25/20,23260290,43578
MY,116639147,725.9,6/9/20,4305959,43554
MY,116681792,725.95,6/17/20,18060923,41258
MY,116677675,726.25,6/17/20,28790009,42434
MY,116618406,727.95,6/4/20,7366876,42434
MY,116703349,728.96,6/22/20,22547694,44024
MY,116673393,729.1,6/16/20,6441362,43430
MY,116748484,729.95,6/26/20,11139977,41100
MY,116623869,730,6/5/20,24335078,43430
MY,116665381,730.09,6/15/20,8532941,42613
MY,116711847,731.95,6/23/20,10302693,41210
MY,116775347,732.45,7/1/20,7947667,41100
MY,116678418,732.95,6/17/20,6857279,43820
MY,116721176,734.58,6/24/20,6304251,43518
MY,116661992,734.79,6/15/20,14478600,42848
MY,116713231,735.95,6/23/20,7639338,41147
MY,116746645,739.93,6/26/20,29172716,43932
MY,116748534,741.95,6/26/20,7711678,41210
MY,116628850,743.2,6/8/20,28889333,43721
MY,116743923,744.08,6/26/20,28895234,42882
MY,116664145,746,6/15/20,28503654,42903
MY,116702788,746.96,6/22/20,7483116,41147
MY,116781576,751.45,7/2/20,11179977,44513
MY,116702689,753.16,6/22/20,29171646,43305
MY,116624412,755.14,6/5/20,6182420,42155
MY,116632258,755.65,6/8/20,29119266,43937
MY,116636119,755.65,6/9/20,16561491,43856
MY,116700311,755.65,6/22/20,18911305,44012
MY,116681461,755.95,6/17/20,23182102,43463
MY,116629205,756.51,6/8/20,15925651,41259
MY,116725664,757.95,6/24/20,7036739,41259
MY,116743295,757.95,6/26/20,14288005,42613
MY,116623687,759.8,6/5/20,17929387,41147
MY,116744699,761.61,6/26/20,12087008,42495
MY,116666488,762.95,6/15/20,7198481,42980
MY,116781402,763.63,7/2/20,6852987,41132
MY,116704883,764.13,6/22/20,6418818,43453
MY,116718859,767.45,6/24/20,13526256,44018
MY,116691486,768.12,6/19/20,29140206,42980
MY,116691106,769.55,6/19/20,14487889,43194
MY,116747924,770,6/26/20,14139039,42495
MY,116698689,771.83,6/22/20,29123041,42542
MY,116771940,772.9,7/1/20,6698419,43099
MY,116742958,779.6,6/26/20,29171646,43305
MY,116653502,780.95,6/11/20,8723742,41132
MY,116751595,781.7,6/29/20,12087646,41259
MY,116727678,783.25,6/24/20,7453979,42155
MY,116689084,784.95,6/18/20,26689987,41147
MY,116690926,787.75,6/19/20,9903460,43574
MY,116691098,789.07,6/19/20,12298290,41259
MY,116675075,791.43,6/16/20,16846931,42155
MY,116732231,792.45,6/25/20,13833702,43456
MY,116733874,794.95,6/25/20,6107391,42421
MY,116668500,796.45,6/16/20,28502049,43305
MY,116747932,796.98,6/26/20,13764588,42882
MY,116707795,799,6/23/20,28294259,43820
MY,116644030,800.45,6/10/20,16008449,43591
MY,116666439,801.95,6/15/20,28294329,43820
MY,116610171,802.95,6/3/20,7160118,42959
MY,116699349,806.32,6/22/20,13952082,42848
MY,116747791,806.85,6/26/20,18753677,43430
MY,116737818,809.5,6/25/20,28895573,42980
MY,116637513,811.95,6/9/20,6394651,43456
MY,116715798,814.95,6/23/20,6842368,42799
MY,116728650,814.95,6/24/20,6001710,41247
MY,116733189,815.95,6/25/20,27080832,43771
MY,116722307,816.35,6/24/20,7150475,41259
MY,116695941,816.95,6/19/20,6580748,42369
MY,116659996,817.45,6/12/20,6378202,43985
MY,116734195,819.57,6/25/20,26841098,43820
MY,116696709,820,6/19/20,27599230,42542
MY,116715442,820.85,6/23/20,6873634,43099
MY,116714536,821.27,6/23/20,9899984,42613
MY,116686940,821.67,6/18/20,24240506,43749
MY,116686965,821.67,6/18/20,24240506,43749
MY,116685884,822.19,6/18/20,11182042,42848
MY,116686395,826.96,6/18/20,25302759,43771
MY,116737693,827.24,6/25/20,28895573,42980
MY,116694779,827.5,6/19/20,11284739,43858
MY,116783176,829.95,7/2/20,6416504,41132
MY,116676503,830.2,6/17/20,9750004,43574
MY,116753815,831.1,6/29/20,8182887,41132
MY,116633538,831.53,6/8/20,13743306,43578
MY,116654922,833,6/12/20,4942249,43984
MY,116653189,838.25,6/11/20,29172595,43721
MY,116782236,840.95,7/2/20,7336062,41259
MY,116773631,842.45,7/1/20,11966623,42421
MY,116775073,842.76,7/1/20,6722349,44011
MY,116639725,846.15,6/9/20,6587930,42421
MY,116651027,846.23,6/11/20,12456833,43857
MY,116759077,846.46,6/29/20,17539519,43453
MY,116715590,846.52,6/23/20,28901727,43820
MY,116738378,846.82,6/25/20,28895573,42980
MY,116776758,846.82,7/1/20,11137278,43591
MY,116693771,847.4,6/19/20,6156508,43463
MY,116634841,852.43,6/9/20,13743306,43578
MY,116775271,855.95,7/1/20,16646606,43430
MY,116642299,856.74,6/10/20,29096978,43721
MY,116743733,857.15,6/26/20,14901675,41259
MY,116716143,857.55,6/23/20,6227337,42155
MY,116674672,858.6,6/16/20,29174373,43889
MY,116758376,859.95,6/29/20,6754071,42959
MY,116620519,863.04,6/5/20,11883141,43678
MY,116669102,865.92,6/16/20,13733581,42421
MY,116753955,870,6/29/20,16646561,43858
MY,116663147,870.15,6/15/20,6054752,43554
MY,116686221,871.2,6/18/20,10389495,42955
MY,116778192,873.6,7/1/20,6782523,43099
MY,116707050,874.95,6/23/20,29072435,43721
MY,116658618,876.23,6/12/20,9072216,43430
MY,116773854,876.53,7/1/20,6253041,43574
MY,116725524,877.45,6/24/20,6948952,42155
MY,116659681,879.9,6/12/20,9115603,42613
MY,116644824,882.45,6/10/20,8349639,43456
MY,116698721,883.95,6/22/20,7662520,43453
MY,116694035,884.95,6/19/20,8001624,43305
MY,116659202,888.16,6/12/20,7650524,42421
MY,116617259,889.95,6/4/20,14251161,44018
MY,116716218,889.95,6/23/20,16241369,42613
MY,116770645,890,6/30/20,10879399,43305
MY,116737735,897.13,6/25/20,7124180,42708
MY,116671439,901.28,6/16/20,29150840,42542
MY,116749011,901.28,6/26/20,20030477,42799
MY,116692344,905.31,6/19/20,6192877,42980
MY,116667676,906.1,6/15/20,4212577,43456
MY,116637034,909.5,6/9/20,29093608,43937
MY,116771908,911.36,7/1/20,14173886,42980
MY,116718966,914.95,6/24/20,28179075,43889
MY,116621137,917.45,6/5/20,6107985,43591
MY,116773466,917.45,7/1/20,4741427,43985
MY,116719337,917.9,6/24/20,7526192,42434
MY,116642703,917.95,6/10/20,6693220,43591
MY,116688474,920.12,6/18/20,13841831,42434
MY,116748237,920.95,6/26/20,25951750,43578
MY,116671801,922.8,6/16/20,6961399,42155
MY,116733734,925,6/25/20,15367326,42421
MY,116659491,929.95,6/12/20,5888540,43305
MY,116655788,931.95,6/12/20,22412432,43856
MY,116662479,937.52,6/15/20,28976049,43934
MY,116687641,937.95,6/18/20,12062600,42155
MY,116607862,938.7,6/3/20,26257965,41247
MY,116780974,938.97,7/2/20,14114825,43937
MY,116653981,942.45,6/11/20,6729147,43430
MY,116710443,943.76,6/23/20,7674575,42078
MY,116622259,944.39,6/5/20,14795628,44016
MY,116619933,945,6/5/20,18595418,42542
MY,116636580,946.95,6/9/20,9699019,43591
MY,116705369,952.67,6/22/20,28896153,42613
MY,116727140,955.95,6/24/20,6959947,42613
MY,116696543,957.91,6/19/20,8349880,43456
MY,116715897,959.97,6/23/20,12993235,41259
MY,116778242,961.8,7/1/20,12456030,43456
MY,116780495,963.15,7/2/20,25165532,43678
MY,116631243,964.16,6/8/20,7019529,44012
MY,116632357,964.16,6/8/20,15366820,44512
MY,116697087,964.16,6/19/20,11040500,43721
MY,116726050,965.95,6/24/20,6948952,42155
MY,116651159,972.9,6/11/20,19011481,43937
MY,116771668,973.63,7/1/20,7532947,42369
MY,116782384,976.95,7/2/20,18057968,41132
MY,116738113,979.92,6/25/20,28895573,42980
MY,116624867,983.75,6/5/20,8735945,41225
MY,116720137,988,6/24/20,28686276,43937
MY,116724428,989.35,6/24/20,22476974,41132
MY,116732496,989.35,6/25/20,6978697,43305
MY,116742842,990,6/26/20,29171646,43305
MY,116613845,990.15,6/4/20,10801528,44018
MY,116643974,992.45,6/10/20,7031893,43889
MY,116770132,992.96,6/30/20,23776236,41147
MY,116778945,992.96,7/1/20,19717314,43099
MY,116750084,992.98,6/26/20,6939523,44013
MY,116638222,995.95,6/9/20,6645456,43463
MY,116617408,1000.4,6/4/20,29092365,43820
MY,116681321,1000.4,6/17/20,12733855,43721
MY,116695586,1000.4,6/19/20,6907965,43456
MY,116645383,1000.41,6/10/20,8462619,42078
MY,116738063,1002.45,6/25/20,14480512,41258
MY,116657784,1003.95,6/12/20,6053755,43574
MY,116619784,1008.52,6/5/20,7707703,43099
MY,116658717,1009.9,6/12/20,24487535,43194
MY,116623802,1014.95,6/5/20,18362931,42848
MY,116635277,1014.95,6/9/20,9302497,42434
MY,116657941,1015.11,6/12/20,6095902,42434
MY,116660135,1015.11,6/12/20,8973652,43456
MY,116666546,1015.11,6/15/20,6337757,42882
MY,116686783,1016.54,6/18/20,6981313,44019
MY,116722109,1017.87,6/24/20,11663095,41100
MY,116614959,1020.35,6/4/20,29081765,43934
MY,116682147,1020.83,6/17/20,19404930,42848
MY,116615618,1023.75,6/4/20,11311692,42613
MY,116781451,1023.75,7/2/20,28889105,43889
MY,116693094,1024.95,6/19/20,6416504,41132
MY,116693615,1027.45,6/19/20,15552717,41132
MY,116778010,1029.75,7/1/20,26689661,43937
MY,116749714,1030.05,6/26/20,7199559,43456
MY,116665480,1031.5,6/15/20,2045631,42980
MY,116618950,1031.9,6/4/20,29068550,42882
MY,116703075,1033.95,6/22/20,12198367,42980
MY,116684846,1035.86,6/18/20,26310827,43721
MY,116607151,1040,6/3/20,9376699,43099
MY,116671231,1040,6/16/20,18620800,43858
MY,116609819,1043.02,6/3/20,23934772,42980
MY,116635913,1045.36,6/9/20,29141739,43889
MY,116709049,1047.68,6/23/20,7140892,42155
MY,116693557,1047.94,6/19/20,12350748,42613
MY,116615188,1050.4,6/4/20,29147367,43934
MY,116615246,1050.4,6/4/20,29147367,43934
MY,116643701,1050.4,6/10/20,25064831,43889
MY,116772088,1051.2,7/1/20,5672324,42708
MY,116686882,1051.4,6/18/20,6564802,43456
MY,116712035,1055.95,6/23/20,22819547,41210
MY,116758350,1057.35,6/29/20,11214622,42421
MY,116708249,1066.95,6/23/20,10015675,43857
MY,116712472,1068.96,6/23/20,29084602,43721
MY,116727389,1068.96,6/24/20,29098781,42980
MY,116746504,1068.96,6/26/20,29086085,43934
MY,116752551,1068.96,6/29/20,28239118,43749
MY,116764077,1068.96,6/30/20,29156513,43932
MY,116615113,1069.45,6/4/20,8528320,43456
MY,116624974,1074.95,6/5/20,7508712,42959
MY,116677154,1075.4,6/17/20,28517732,43591
MY,116702887,1076.8,6/22/20,16439587,42542
MY,116680588,1079,6/17/20,10606692,42848
MY,116715772,1079.95,6/23/20,6424744,43932
MY,116647603,1084.95,6/11/20,10045226,43749
MY,116667189,1087.27,6/15/20,22358810,42155
MY,116763681,1088.91,6/30/20,25820208,43857
MY,116686155,1090.11,6/18/20,15230636,41210
MY,116778309,1091.79,7/1/20,14365719,43305
MY,116697285,1092.52,6/19/20,11040500,43721
MY,116687534,1093.45,6/18/20,10681352,41259
MY,116629098,1095.16,6/8/20,22231689,43858
MY,116631581,1095.16,6/8/20,7625336,43857
MY,116723198,1097.76,6/24/20,25370017,43578
MY,116680455,1097.9,6/17/20,16979473,43937
MY,116778770,1099.95,7/1/20,4669487,42421
MY,116644683,1100.38,6/10/20,29079329,43934
MY,116652983,1100.4,6/11/20,29105909,43099
MY,116710559,1100.4,6/23/20,7356553,43305
MY,116726852,1100.4,6/24/20,29075171,43721
MY,116731795,1100.4,6/25/20,29082842,41147
MY,116735697,1100.4,6/25/20,7367001,43554
MY,116764085,1100.4,6/30/20,12083203,43554
MY,116776295,1100.4,7/1/20,7385580,44014
MY,116709627,1101.45,6/23/20,7662597,42848
MY,116652611,1103.68,6/11/20,7568431,42708
MY,116766775,1108.95,6/30/20,29146758,43889
MY,116614306,1109.43,6/4/20,24239831,42903
MY,116759812,1109.95,6/29/20,24008414,42495
MY,116769183,1114.95,6/30/20,16241110,42369
MY,116686122,1115.11,6/18/20,15230636,41210
MY,116698911,1115.11,6/22/20,8182108,42708
MY,116705914,1115.11,6/22/20,6205920,43430
MY,116711037,1115.11,6/23/20,6970935,43456
MY,116718677,1115.11,6/24/20,6098527,42799
MY,116730169,1115.11,6/25/20,6703183,44010
MY,116732900,1115.11,6/25/20,9172688,43574
MY,116738162,1115.11,6/25/20,6303597,42495
MY,116744707,1115.11,6/26/20,7415292,41100
MY,116753898,1115.11,6/29/20,6596821,43574
MY,116775628,1115.11,7/1/20,9106929,42848
MY,116656422,1115.95,6/12/20,6674056,41132
MY,116634965,1117.2,6/9/20,14105370,43574
MY,116665019,1117.6,6/15/20,8272514,41210
MY,116607607,1119.3,6/3/20,6242749,43591
MY,116620329,1119.91,6/5/20,8530182,42980
MY,116705773,1120.35,6/22/20,19033782,43889
MY,116660150,1122.2,6/12/20,7665644,43456
MY,116659483,1122.76,6/12/20,27228805,44012
MY,116649104,1123.2,6/11/20,21559493,43721
MY,116609363,1123.25,6/3/20,6590054,41225
MY,116700071,1126.06,6/22/20,12799398,41225
MY,116629403,1128.95,6/8/20,28385142,43578
MY,116726126,1134.4,6/24/20,19552701,42708
MY,116784430,1135.45,7/3/20,7758654,41258
MY,116721275,1136.38,6/24/20,13983525,43456
MY,116778705,1138.9,7/1/20,16645618,42708
MY,116618505,1152.8,6/4/20,25292574,43984
MY,116710658,1155,6/23/20,7356553,43305
MY,116609991,1155.4,6/3/20,6256448,42542
MY,116710260,1158.61,6/23/20,7703671,42078
MY,116689837,1159.43,6/18/20,11286348,42980
MY,116657834,1160,6/12/20,14404667,43430
MY,116717539,1160,6/23/20,9379526,44010
MY,116689787,1160.15,6/18/20,11286348,42980
MY,116614686,1163.28,6/4/20,25852324,43749
MY,116758921,1163.28,6/29/20,20185246,42542
MY,116763061,1172.75,6/30/20,24140624,43889
MY,116675182,1176.81,6/16/20,29082051,44019
MY,116698838,1183.23,6/22/20,22469755,44019
MY,116749615,1188.1,6/26/20,22037665,43099
MY,116727629,1189.48,6/24/20,23503085,42882
MY,116719089,1192.1,6/24/20,29086920,42369
MY,116719220,1192.1,6/24/20,29086920,42369
MY,116635749,1197.32,6/9/20,29096978,43721
MY,116732603,1198.95,6/25/20,28379711,43934
MY,116724865,1203.18,6/24/20,26339465,42542
MY,116659400,1206.08,6/12/20,27228805,44012
MY,116668575,1209.43,6/16/20,16608155,43456
MY,116672825,1209.43,6/16/20,7425010,43518
MY,116675802,1209.43,6/16/20,21863227,42495
MY,116691262,1209.43,6/19/20,8803487,43749
MY,116699604,1209.43,6/22/20,14993677,42155
MY,116701806,1209.43,6/22/20,19634519,43984
MY,116701863,1209.43,6/22/20,19634519,43984
MY,116760844,1209.43,6/29/20,29081900,43578
MY,116761289,1209.43,6/30/20,29081900,43578
MY,116776816,1209.43,7/1/20,6753636,42848
MY,116685587,1210.3,6/18/20,6785720,43857
MY,116700337,1211.99,6/22/20,9643726,42542
MY,116628025,1213.76,6/8/20,10924566,42434
MY,116608134,1213.95,6/3/20,11404406,43857
MY,116701889,1213.95,6/22/20,7188315,43554
MY,116723057,1214.95,6/24/20,20588079,43456
MY,116615352,1217.07,6/4/20,13800448,43194
MY,116724535,1223.95,6/24/20,7516447,42848
MY,116773425,1224.63,7/1/20,6216875,43456
MY,116659178,1236.64,6/12/20,29174322,43932
MY,116761776,1236.64,6/30/20,29174916,42542
MY,116761800,1236.64,6/30/20,29174916,42542
MY,116781030,1239.43,7/2/20,21783369,44513
MY,116730938,1246.95,6/25/20,6175822,41132
MY,116628363,1252.45,6/8/20,9969209,41132
MY,116663394,1252.45,6/15/20,13776767,42882
MY,116694498,1255.95,6/19/20,9850013,42613
MY,116696501,1257.29,6/19/20,27599230,42542
MY,116726043,1259.95,6/24/20,6562240,43984
MY,116675109,1262.27,6/16/20,12106783,41132
MY,116639972,1264.95,6/9/20,13288613,41210
MY,116638941,1268.6,6/9/20,7592913,42369
MY,116751827,1276.45,6/29/20,14366262,43099
MY,116738543,1276.95,6/25/20,8677050,41210
MY,116619792,1283.95,6/5/20,6838679,42155
MY,116611815,1288.03,6/3/20,24009074,43591
MY,116659533,1295,6/12/20,29110654,43463
MY,116718586,1296.9,6/24/20,29086920,42369
MY,116718628,1296.9,6/24/20,29086920,42369
MY,116642901,1300.26,6/10/20,20974428,43430
MY,116769613,1304.8,6/30/20,28714905,43671
MY,116642786,1314.23,6/10/20,14137920,43518
MY,116607599,1320,6/3/20,9746319,41259
MY,116781287,1321.57,7/2/20,11289237,41259
MY,116618141,1324.71,6/4/20,24009074,43591
MY,116716473,1324.71,6/23/20,18703680,43574
MY,116768391,1333.95,6/30/20,12457065,42421
MY,116689274,1335.95,6/18/20,29176802,43456
MY,116778994,1343.26,7/1/20,6836474,43678
MY,116666777,1357.7,6/15/20,7535480,41147
MY,116621871,1361.94,6/5/20,25252709,42369
MY,116616608,1366,6/4/20,22801477,43099
MY,116631136,1371.87,6/8/20,9903228,44011
MY,116649310,1376.22,6/11/20,23942498,44011
MY,116757394,1379.7,6/29/20,6739397,42078
MY,116721788,1382.35,6/24/20,28182500,43305
MY,116621327,1399.34,6/5/20,23202267,43889
MY,116714049,1401.73,6/23/20,7599165,44011
MY,116659152,1405.95,6/12/20,6756320,42882
MY,116608530,1409.9,6/3/20,7456272,42434
MY,116774191,1417.35,7/1/20,14175472,43099
MY,116670282,1419.03,6/16/20,29073095,43889
MY,116670308,1419.03,6/16/20,29073095,43889
MY,116780784,1419.03,7/2/20,29171585,44017
MY,116674607,1423.55,6/16/20,4884342,43554
MY,116659616,1427.95,6/12/20,8650252,43554
MY,116760265,1430.45,6/29/20,7643364,43456
MY,116654419,1433.84,6/11/20,22015995,42542
MY,116724451,1439.95,6/24/20,6007855,42613
MY,116768177,1444.45,6/30/20,9750005,42848
MY,116726548,1451.29,6/24/20,6836140,42980
MY,116607102,1455.17,6/3/20,23260290,43578
MY,116608027,1458.48,6/3/20,7648918,43430
MY,116782277,1460.25,7/2/20,9877305,43578
MY,116734369,1464.95,6/25/20,13604475,43932
MY,116696386,1467.95,6/19/20,6744705,43463
MY,116635871,1469.86,6/9/20,9015440,43591
MY,116736042,1490.62,6/25/20,7350323,44019
MY,116637687,1499.95,6/9/20,10115991,42955
MY,116710526,1514.95,6/23/20,13801969,44014
MY,116772963,1519.4,7/1/20,29123042,44512
MY,116770033,1521.45,6/30/20,4871125,42848
MY,116647728,1522.1,6/11/20,7003212,41258
MY,116613365,1525.95,6/4/20,7470460,42421
MY,116724477,1538.96,6/24/20,28901727,43820
MY,116650078,1550.6,6/11/20,6054462,42155
MY,116725912,1556.87,6/24/20,24948065,43578
MY,116748211,1567.95,6/26/20,18550551,44018
MY,116702333,1568.99,6/22/20,7637194,43591
MY,116752429,1569.95,6/29/20,6293276,43591
MY,116646290,1581.47,6/10/20,6977389,42421
MY,116612813,1584.6,6/4/20,11139423,42708
MY,116755596,1588.07,6/29/20,13957122,41147
MY,116781170,1601,7/2/20,14364624,43671
MY,116712530,1603.44,6/23/20,29084602,43721
MY,116782467,1611.95,7/2/20,18619901,43671
MY,116712357,1614.95,6/23/20,17273028,42955
MY,116779133,1614.95,7/1/20,10826626,42848
MY,116784331,1614.95,7/3/20,23299013,43578
MY,116779331,1619.44,7/1/20,6096833,42078
MY,116658725,1624.95,6/12/20,3186319,44511
MY,116735093,1660,6/25/20,28183260,42434
MY,116705583,1671.58,6/22/20,7599165,44011
MY,116684879,1671.95,6/18/20,7536428,42882
MY,116674714,1679.4,6/16/20,15231596,42369
MY,116739954,1679.4,6/25/20,7196591,43591
MY,116772039,1686.27,7/1/20,28714905,43671
MY,116670886,1693.95,6/16/20,6614142,42421
MY,116670993,1704.17,6/16/20,6458260,42882
MY,116707571,1714.95,6/23/20,6896235,41100
MY,116752189,1719.95,6/29/20,6293276,43591
MY,116680018,1722.45,6/17/20,9723465,42369
MY,116747213,1753.95,6/26/20,6628413,43456
MY,116673534,1766.37,6/16/20,29176503,43934
MY,116763202,1776.75,6/30/20,6419809,43099
MY,116710914,1785.95,6/23/20,13801969,44014
MY,116651019,1787.43,6/11/20,14405118,42708
MY,116782327,1809.95,7/2/20,6536866,43749
MY,116749177,1847.08,6/26/20,19639377,42882
MY,116616327,1850,6/4/20,6990918,43985
MY,116756123,1852.55,6/29/20,7643886,43857
MY,116721416,1858.5,6/24/20,6894504,43671
MY,116652355,1863.45,6/11/20,5468194,43305
MY,116726761,1868.04,6/24/20,20060419,42959
MY,116756784,1875.9,6/29/20,7643886,43857
MY,116738154,1889,6/25/20,29082007,42369
MY,116687724,1889.25,6/18/20,6905839,41100
MY,116712209,1893.14,6/23/20,7488820,43591
MY,116778630,1899.31,7/1/20,27144034,43305
MY,116630443,1904,6/8/20,11050412,41210
MY,116746033,1907.55,6/26/20,7391537,43858
MY,116634866,1909.95,6/9/20,26828921,42369
MY,116636960,1927.95,6/9/20,21741964,41247
MY,116676602,1934,6/17/20,25758754,43721
MY,116748690,1964.95,6/26/20,9267520,41225
MY,116642539,1975.04,6/10/20,29119455,43934
MY,116661778,1975.04,6/15/20,29119455,43934
MY,116737453,1992.24,6/25/20,27599230,42542
MY,116641978,2009.85,6/10/20,10067409,41100
MY,116622101,2009.95,6/5/20,12086574,42959
MY,116677410,2010.72,6/17/20,7027426,42421
MY,116630351,2022.45,6/8/20,7513402,41147
MY,116652702,2030.47,6/11/20,29159988,43463
MY,116658808,2049.95,6/12/20,2750636,41100
MY,116736679,2064.95,6/25/20,6837974,42155
MY,116747973,2064.95,6/26/20,6828308,43591
MY,116753310,2064.95,6/29/20,6145383,41210
MY,116676610,2069.65,6/17/20,10877229,42848
MY,116675133,2072,6/16/20,15231596,42369
MY,116636689,2075.04,6/9/20,29075122,43771
MY,116665845,2088.34,6/15/20,6381229,43721
MY,116663790,2089.95,6/15/20,6884895,41100
MY,116629494,2094.99,6/8/20,21886819,43857
MY,116674987,2114.95,6/16/20,15231596,42369
MY,116659129,2131.95,6/12/20,28674311,44020
MY,116737743,2137.92,6/25/20,29080859,43932
MY,116747890,2139.95,6/26/20,21481734,42078
MY,116747452,2143.16,6/26/20,12247134,44016
MY,116731332,2171.95,6/25/20,29076435,44020
MY,116696915,2195.56,6/19/20,10879230,42369
MY,116629957,2199.12,6/8/20,13849960,43857
MY,116782319,2200.8,7/2/20,6536866,43749
MY,116764523,2226.03,6/30/20,9848309,43463
MY,116653569,2273.55,6/11/20,6418818,43453
MY,116694563,2274.6,6/19/20,29082925,42542
MY,116740234,2311.59,6/25/20,16525241,41258
MY,116664277,2319.87,6/15/20,7389372,42434
MY,116712407,2325.55,6/23/20,17587304,42421
MY,116749458,2334.72,6/26/20,9267520,41225
MY,116705492,2337.64,6/22/20,7599165,44011
MY,116649807,2363.89,6/11/20,13084358,43591
MY,116701798,2380,6/22/20,20394339,43305
MY,116770579,2407.95,6/30/20,6941749,41147
MY,116746215,2412.45,6/26/20,6301692,43857
MY,116635525,2440,6/9/20,28724827,43985
MY,116684416,2460,6/18/20,6902217,42708
