MYRON_COMPANY_CODE,MYRON_ACCT,ORDER,ORDER_WEEK,PS_WEEK,orders,bookings,CODE_ORDER_STATUS,DATE_PROMISED_SHIP,PRODUCT_PLATFORM,PRODUCT_PLATFORM_GROUP,YRSTRADED,OPENINGPLATFORM,SEGMENTSHORTDESC,STATUS,SHIPPING_STATE,PSD_TYPE,CODE_ORDER_STATUS2,paymentytype,rddesc,PROD_AVAIL_DATE_ISO,PROMISED_SHIP_DATE_ISO,NonDated_bookings,Non Dated Orders
MY,6258114,115536211,1,27,1,707.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6159658,116258047,11,27,1,707.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6278115,115834681,5,27,1,707.45,PP,7/1/20,DTD01,DATED,9,Wall Cal,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,3395811,115820193,4,27,1,706.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6406357,115666752,3,27,1,706.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AR,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,12161353,115681546,3,27,1,702.94,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,KS,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8113430,115576175,2,27,1,702.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6550976,115579104,2,27,1,701.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,9796339,115673212,3,27,1,700.75,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NJ,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16008407,115631038,2,27,1,699.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12238844,115778755,4,27,1,697.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,NC,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,12007535,115818429,4,27,1,697.77,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,4235826,115571192,2,27,1,696.81,IP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VA,Fu,IP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14404542,115595233,2,27,1,694.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10201373,115568677,2,27,1,694.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6051013,115542367,1,27,1,694.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6562432,115730517,4,27,1,693.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6273332,115572372,2,27,1,693.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7004435,116356981,14,27,1,693.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,FL,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,6758858,115744302,4,27,1,692.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5610191,115551483,1,27,1,690.27,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,LA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14316930,115569428,2,27,1,689.95,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,OK,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7453330,115545469,1,27,1,689.9,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6267200,115633562,2,27,1,685.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6518268,116096447,8,27,1,685.81,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,AL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,15686790,115795593,4,27,1,683.2,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,SC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,4554648,115605271,2,27,1,682.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6153036,115554982,1,27,1,682.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ID,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,4475141,115652877,3,27,1,681.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,3165271,115550303,1,27,1,679.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,UT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12085248,115618688,2,27,1,678.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11215031,116404617,16,27,1,677.75,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14280291,115607566,2,27,1,674.82,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MI,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,11966060,115550048,1,27,1,674.82,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,KS,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13709040,115679227,3,27,1,669.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,OH,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10876286,115863094,5,27,1,668.65,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7569009,115602831,2,27,1,668.4,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,TN,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,23575711,115544934,1,27,1,667.45,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14138362,115580342,2,27,1,667.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14478680,115865339,5,27,1,665.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MS,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6304073,115671588,3,27,1,661.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,UT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6754699,115579930,2,27,1,661.15,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6274531,115889750,5,27,1,658.43,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,18336859,115641706,2,27,1,657.45,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11243857,115535833,1,27,1,657.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6628655,115671075,3,27,1,656.43,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16645727,115565228,2,27,1,656.25,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NV,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6031672,115593444,2,27,1,656.2,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,NJ,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6106152,115520322,1,27,1,652.4,PP,7/1/20,DTD01,DATED,8,Date Logs,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,26917215,116028531,7,27,1,650.75,PP,7/1/20,DTD01,DATED,5,Dated,Repeat,Active,NY,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,15468303,115586158,2,27,1,649.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9699724,115565723,2,27,1,649.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,LA,Fu,PP,WI,WIRE PAYMENT                  ,5/12/20,7/1/20,,0
MY,6690281,115595548,2,27,1,646.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6879350,116308081,12,27,1,642.65,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IN,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,6311269,115595894,2,27,1,642.6,PP,7/1/20,DTD01,DATED,9,Wall Cal,Repeat,Active,SD,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,22486914,116338658,13,27,1,642.45,PP,7/1/20,DLOGS,DATED,5,Date Logs,Repeat,Active,MA,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,6336302,115819385,4,27,1,642.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,1475276,116085457,8,27,1,642.4,HL,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,KS,Fu,HL,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,841817,115660722,3,27,1,641.93,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,7147070,115720468,3,27,1,640.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9850461,115555740,1,27,1,636.35,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6328032,115819559,4,27,1,634.57,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,SC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6337829,115576100,2,27,1,633.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6200838,115536963,1,27,1,630.83,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6641888,116080029,8,27,1,630.75,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,14280227,115704314,3,27,1,628.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,8421675,115536179,1,27,1,628.23,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6641106,115765182,4,27,1,627.15,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,DE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14405152,115885006,5,27,1,626.85,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7330106,116302811,12,27,1,626.75,PP,7/1/20,DTD01,DATED,9,Wall Cal,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/18/20,7/1/20,,0
MY,9851295,115595597,2,27,1,626.67,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14137286,116194879,10,27,1,626.35,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6090667,115769226,4,27,1,626.35,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6212857,115530560,1,27,1,623.51,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ID,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9851514,116065632,8,27,1,622.03,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13869600,115984494,7,27,1,621.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14480334,115577678,2,27,1,621.24,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14138133,115776569,4,27,1,619.59,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14206963,115997694,7,27,1,619.41,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,KS,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6954877,115604480,2,27,1,618.77,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9797045,115740896,4,27,1,618.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,PR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9805244,115659765,3,27,1,618.45,PP,7/1/20,DTD01,DATED,9,Wall Cal,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8638325,115590358,2,27,1,618.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7678101,116184771,10,27,1,618.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,NY,Fu,PP,NULL,NULL,5/12/20,7/1/20,,0
MY,6839635,115705022,3,27,1,618.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6831541,115551889,1,27,1,618.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,NJ,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6535313,115613242,2,27,1,618.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6008737,116125840,9,27,1,617.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14228564,115995482,7,27,1,617.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,FL,Fu,PP,DI,Discover payment              ,5/12/20,7/1/20,,0
MY,7709808,115669749,3,27,1,612.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,SP,Short Payment                 ,5/12/20,7/1/20,,0
MY,7055642,115635955,2,27,1,610.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6926233,115591315,2,27,1,610.87,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6257379,115526907,1,27,1,610.87,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6639266,115947657,6,27,1,609.9,PP,7/1/20,DLOGS,DATED,7,Date Logs,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12919626,115910333,6,27,1,607.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6158392,116038464,7,27,1,607.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,6781019,116223553,10,27,1,607.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8421893,116217308,10,27,1,602.97,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,WI,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6627930,116276379,11,27,1,601.65,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,KS,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6087742,115569865,2,27,1,599.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16240355,115983033,7,27,1,597.95,PP,7/1/20,DLOGS,DATED,8,Date Logs,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12199330,115794497,4,27,1,597.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8021847,115955718,6,27,1,597.95,PP,7/1/20,DLOGS,DATED,7,Date Logs,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7726529,115939936,6,27,1,597.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6098718,115916249,6,27,1,597.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,KS,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6998267,115908006,6,27,1,595.92,IP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,MD,Fu,IP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6002449,115677064,3,27,1,595.07,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,KY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13764463,115925851,6,27,1,593.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6220545,115670788,3,27,1,593.63,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,UT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14365937,115700593,3,27,1,592.45,HL,7/1/20,DTD01,DATED,5,Dated,Repeat,Active,AZ,Fu,HL,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,20619215,115924102,6,27,1,592.45,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,KS,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,12007498,115952475,6,27,1,592.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AZ,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,8148578,115640617,2,27,1,592.2,PP,7/1/20,WALLC,DATED,6,Wall Cal,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,19862033,115599631,2,27,1,592.1,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,4992921,115548364,1,27,1,591.45,IP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IL,Fu,IP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,27416962,116177676,10,27,1,589.95,PP,7/1/20,DTD01,DATED,4,Dated,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6644400,115948242,6,27,1,589.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ND,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8630623,115836777,5,27,1,589.05,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,LA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,29099088,116480294,19,27,1,588.45,PP,7/1/20,DTD01,DATED,2,Dated,Repeat,Active,KY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6184046,115555856,1,27,1,588.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,2380111,115550006,1,27,1,588.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ID,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6250428,115640989,2,27,1,585.55,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6250428,115640989,2,27,1,585.55,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,VS,Visa                          ,5/12/20,7/1/20,,0
MY,10922337,115837940,5,27,1,584.85,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,AL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14055675,115652455,3,27,1,582.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9847830,115852634,5,27,1,582.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,13064763,115589269,2,27,1,581.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,LA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6123031,115684342,3,27,1,579.27,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13047865,116228925,10,27,1,577.95,PP,7/1/20,DTD01,DATED,9,Wall Cal,Repeat,Active,FL,Fu,PP,WI,WIRE PAYMENT                  ,5/12/20,7/1/20,,0
MY,29107641,116109992,9,27,1,574.95,PP,7/1/20,DTD01,DATED,2,Dated,Repeat,Active,NY,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,3624061,115674160,3,27,1,573.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,OH,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6292546,115739674,4,27,1,573.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14971563,116361726,14,27,1,572.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AZ,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6206165,115975989,7,27,1,571.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9795899,115657496,3,27,1,571.9,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,14478466,115877045,5,27,1,571.37,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,16239552,116346420,13,27,1,569.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,6310247,115562373,2,27,1,569.9,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5646559,115851321,5,27,1,569.79,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,SC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6252544,115843302,5,27,1,566.58,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7203572,115626533,2,27,1,565.95,HL,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NJ,Fu,HL,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6652535,115571515,2,27,1,565.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OK,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6543922,115703324,3,27,1,565.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ND,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,16008223,115603235,2,27,1,561.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,FL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,7345795,115868499,5,27,1,560.91,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ID,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6628050,115705089,3,27,1,559.67,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9797639,115697542,3,27,1,556.2,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,PA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,7061181,115532624,1,27,1,554.4,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6166171,115569832,2,27,1,554.04,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6185120,115614505,2,27,1,553.99,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6582848,115742249,4,27,1,553.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
